season,Week,Day,Date,Time,Home.Team,Away.Team,Home.Abbr,Away.Abbr,latitude,longitude,indoor,turf,elevation,temperature,precipitation,windspeed,windgusts,team col,#,Kicker,Yds,Outcome,Make X,Make Y,Hash Orient,Leg,OffenseTeam,DefenseTeam,Quarter,Minute,Second,yardline_100,YardLineFixed,Blocked,Age,XP%,cap_hit
2022,2,Sun,9/18/22,20:20:00,Green Bay Packers,Chicago Bears,GB,CHI,44.501306,-88.062167,No,Hybrid,190,71.2,0,12.2,20.9,CHIGB,2,M. CROSBY,40,Good,-6.9,21.2,-9.25,r,GB,CHI,1,8,37,78,22,,38,94.9,4735000
2022,2,Sun,9/18/22,20:20:00,Green Bay Packers,Chicago Bears,GB,CHI,44.501306,-88.062167,No,Hybrid,190,71.2,0,12.2,20.9,CHIGB,2,M. CROSBY,28,Good,-0.2,24.9,0,r,GB,CHI,4,2,32,90,10,,38,94.9,4735000
2022,4,Sun,10/2/22,16:25:00,Green Bay Packers,New England Patriots,GB,NE,44.501306,-88.062167,No,Hybrid,190,59.4,0,11.8,26.6,GBNE,2,M. CROSBY,38,Good,-5.2,27.1,-9.25,r,GB,NE,3,0,9,80,20,,38,94.9,4735000
2022,4,Sun,10/2/22,16:25:00,Green Bay Packers,New England Patriots,GB,NE,44.501306,-88.062167,No,Hybrid,190,59.4,0,11.8,26.6,GBNE,2,M. CROSBY,31,Good,-2.1,27.9,9.25,r,GB,NE,5,0,4,87,13,,38,94.9,4735000
2022,5,Sun,10/9/22,9:30:00,Green Bay Packers,New York Giants,GB,NYG,51.604252,-0.067007,No,Hybrid,13,62.2,0,15,29.5,GBNYG,2,M. CROSBY,46,Good,6.7,20.8,9.25,r,GB,NYG,1,11,10,73,27,,38,94.9,4735000
2022,5,Sun,10/9/22,9:30:00,Green Bay Packers,New York Giants,GB,NYG,51.604252,-0.067007,No,Hybrid,13,62.2,0,15,29.5,GBNYG,2,M. CROSBY,48,Good,5,22.5,9.25,r,GB,NYG,2,0,4,70,30,,38,94.9,4735000
2022,6,Sun,10/16/22,13:00:00,Green Bay Packers,New York Jets,GB,NYJ,44.501306,-88.062167,No,Hybrid,190,49.2,1.5,16.9,32.8,GBNYJ,2,M. CROSBY,29,Good,-1.1,27.7,-9.25,r,GB,NYJ,2,0,3,89,11,,38,94.9,4735000
2022,6,Sun,10/16/22,13:00:00,Green Bay Packers,New York Jets,GB,NYJ,44.501306,-88.062167,No,Hybrid,190,49.2,1.5,16.9,32.8,GBNYJ,2,M. CROSBY,47,Blocked,,,9.25,r,GB,NYJ,2,15,0,71,29,Yes,38,94.9,4735000
2022,8,Sun,10/30/22,20:20:00,Buffalo Bills,Green Bay Packers,BUF,GB,42.773739,-78.786978,No,Turf,222,51.5,0,9.8,16.6,BUFGB,2,M. CROSBY,55,No Good,-11.1,-1.4,-9.25,r,GB,BUF,4,0,43,63,37,,38,94.9,4735000
2022,8,Sun,10/30/22,20:20:00,Buffalo Bills,Green Bay Packers,BUF,GB,42.773739,-78.786978,No,Turf,222,51.5,0,9.8,16.6,BUFGB,2,M. CROSBY,38,Good,3.4,15.8,-9.25,r,GB,BUF,3,10,24,80,20,,38,94.9,4735000
2022,9,Sun,11/6/22,13:00:00,Detroit Lions,Green Bay Packers,DET,GB,42.340156,-83.045808,Yes,Turf,188,70,0,0,2.5,DETGB,2,M. CROSBY,25,Good,1.4,20.4,9.25,r,GB,DET,4,6,39,93,7,,38,94.9,4735000
2022,10,Sun,11/13/22,16:25:00,Green Bay Packers,Dallas Cowboys,GB,DAL,44.501306,-88.062167,No,Hybrid,190,33.7,0,9.2,21.2,DALGB,2,M. CROSBY,54,No Good,12.2,-10,9.25,r,GB,DAL,1,9,33,64,36,,38,94.9,4735000
2022,10,Sun,11/13/22,16:25:00,Green Bay Packers,Dallas Cowboys,GB,DAL,44.501306,-88.062167,No,Hybrid,190,33.7,0,9.2,21.2,DALGB,2,M. CROSBY,28,Good,-1,20.4,2,r,GB,DAL,5,3,9,90,10,,38,94.9,4735000
2022,11,Thu,11/17/22,20:15:00,Green Bay Packers,Tennessee Titans,GB,TEN,44.501306,-88.062167,No,Hybrid,190,24.2,0,14.8,27.7,GBTEN,2,M. CROSBY,39,Good,-1.2,17.7,9.25,r,GB,TEN,3,8,29,79,21,,38,94.9,4735000
2022,12,Sun,11/27/22,20:20:00,Philadelphia Eagles,Green Bay Packers,PHI,GB,39.900775,-75.167453,No,Hybrid,4,58.2,0,19.8,52.2,GBPHI,2,M. CROSBY,29,Good,4.9,25.8,9.25,r,GB,PHI,3,2,6,89,11,,38,94.9,4735000
2022,12,Sun,11/27/22,20:20:00,Philadelphia Eagles,Green Bay Packers,PHI,GB,39.900775,-75.167453,No,Hybrid,4,58.2,0,19.8,52.2,GBPHI,2,M. CROSBY,33,Good,0.8,25.9,-9.25,r,GB,PHI,4,1,11,85,15,,38,94.9,4735000
2022,13,Sun,12/4/22,13:00:00,Chicago Bears,Green Bay Packers,CHI,GB,41.862306,-87.616672,No,Grass,180,36,0,24.9,38.5,CHIGB,2,M. CROSBY,24,Good,-1.1,23.5,-9.25,r,GB,CHI,2,10,25,94,6,,38,94.9,4735000
2022,13,Sun,12/4/22,13:00:00,Chicago Bears,Green Bay Packers,CHI,GB,41.862306,-87.616672,No,Grass,180,36,0,24.9,38.5,CHIGB,2,M. CROSBY,32,Good,-3.9,24.9,-9.25,r,GB,CHI,4,4,53,86,14,,38,94.9,4735000
2022,2,Sun,9/18/22,20:20:00,Green Bay Packers,Chicago Bears,GB,CHI,44.501306,-88.062167,No,Hybrid,190,71.2,0,12.2,20.9,CHIGB,2,C. SANTOS,44,Good,-2.8,22.3,-9.25,r,CHI,GB,3,5,16,74,26,,31,84.4,3175000
2022,3,Sun,9/25/22,13:00:00,Chicago Bears,Houston Texans,CHI,HOU,41.862306,-87.616672,No,Grass,180,67.5,1.1,22.7,37.4,CHIHOU,2,C. SANTOS,50,Good,-7.9,11.1,0,r,CHI,HOU,2,1,53,68,32,,31,84.4,3175000
2022,3,Sun,9/25/22,13:00:00,Chicago Bears,Houston Texans,CHI,HOU,41.862306,-87.616672,No,Grass,180,67.5,1.1,22.7,37.4,CHIHOU,2,C. SANTOS,47,Good,1.4,18.9,-9.25,r,CHI,HOU,1,11,26,70,30,,31,84.4,3175000
2022,3,Sun,9/25/22,13:00:00,Chicago Bears,Houston Texans,CHI,HOU,41.862306,-87.616672,No,Grass,180,67.5,1.1,22.7,37.4,CHIHOU,2,C. SANTOS,30,Good,-2.9,24.2,-9.25,r,CHI,HOU,4,0,3,88,12,,31,84.4,3175000
2022,5,Sun,10/9/22,13:00:00,Minnesota Vikings,Chicago Bears,MIN,CHI,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,CHIMIN,2,C. SANTOS,51,Good,-4.6,6.3,-9.25,r,CHI,MIN,4,9,31,67,33,,31,84.4,3175000
2022,5,Sun,10/9/22,13:00:00,Minnesota Vikings,Chicago Bears,MIN,CHI,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,CHIMIN,2,C. SANTOS,50,Good,-5.8,24.6,9.25,r,CHI,MIN,1,6,11,69,31,,31,84.4,3175000
2022,5,Sun,10/9/22,13:00:00,Minnesota Vikings,Chicago Bears,MIN,CHI,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,CHIMIN,2,C. SANTOS,43,Good,-1.5,27.9,9.25,r,CHI,MIN,3,1,9,75,25,,31,84.4,3175000
2022,7,Mon,10/24/22,20:15:00,New England Patriots,Chicago Bears,NE,CHI,42.090925,-71.26435,No,Turf,89,56.7,0,6.7,13,CHINE,2,C. SANTOS,50,Good,-1,16.2,9.25,r,CHI,NE,3,3,54,68,32,,31,84.4,3175000
2022,7,Mon,10/24/22,20:15:00,New England Patriots,Chicago Bears,NE,CHI,42.090925,-71.26435,No,Turf,89,56.7,0,6.7,13,CHINE,2,C. SANTOS,42,Good,-1.1,23.8,-9.25,r,CHI,NE,1,9,6,76,24,,31,84.4,3175000
2022,7,Mon,10/24/22,20:15:00,New England Patriots,Chicago Bears,NE,CHI,42.090925,-71.26435,No,Turf,89,56.7,0,6.7,13,CHINE,2,C. SANTOS,23,Good,7.5,23.9,9.25,r,CHI,NE,2,0,3,95,5,,31,84.4,3175000
2022,7,Mon,10/24/22,20:15:00,New England Patriots,Chicago Bears,NE,CHI,42.090925,-71.26435,No,Turf,89,56.7,0,6.7,13,CHINE,2,C. SANTOS,38,Good,2.5,27.8,9.25,r,CHI,NE,3,9,51,80,20,,31,84.4,3175000
2022,8,Sun,10/30/22,13:00:00,Dallas Cowboys,Chicago Bears,DAL,CHI,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,CHIDAL,2,C. SANTOS,36,Good,-0.5,20.9,2,r,CHI,DAL,2,0,3,82,18,,31,84.4,3175000
2022,9,Sun,11/6/22,13:00:00,Chicago Bears,Miami Dolphins,CHI,MIA,41.862306,-87.616672,No,Grass,180,59.1,0,33.4,51.1,CHIMIA,2,C. SANTOS,32,Good,0.4,26.2,9.25,r,CHI,MIA,1,11,7,86,14,,31,84.4,3175000
2022,10,Sun,11/13/22,13:00:00,Chicago Bears,Detroit Lions,CHI,DET,41.862306,-87.616672,No,Grass,180,36,0,14.5,27,CHIDET,2,C. SANTOS,33,Good,0.2,24.3,9.25,r,CHI,DET,1,10,42,85,15,,31,84.4,3175000
2022,11,Sun,11/20/22,13:00:00,Atlanta Falcons,Chicago Bears,ATL,CHI,33.755489,-84.401993,Retractable,Turf,314,70,0,0,2.5,ATLCHI,2,C. SANTOS,56,No Good,1.4,-10,9.25,r,CHI,ATL,2,1,14,62,38,,31,84.4,3175000
2022,11,Sun,11/20/22,13:00:00,Atlanta Falcons,Chicago Bears,ATL,CHI,33.755489,-84.401993,Retractable,Turf,314,70,0,0,2.5,ATLCHI,2,C. SANTOS,41,Good,-3.9,18.6,-9.25,r,CHI,ATL,2,7,47,77,23,,31,84.4,3175000
2022,12,Sun,11/27/22,13:00:00,New York Jets,Chicago Bears,NYJ,CHI,40.812194,-74.076983,No,Turf,2,50.1,4.3,14.4,23.4,CHINYJ,2,C. SANTOS,22,Good,1,19.6,9.25,r,CHI,NYJ,1,6,2,96,4,,31,84.4,3175000
2022,13,Sun,12/4/22,13:00:00,Chicago Bears,Green Bay Packers,CHI,GB,41.862306,-87.616672,No,Grass,180,36,0,24.9,38.5,CHIGB,2,C. SANTOS,40,Good,-4.7,25.4,-9.25,r,CHI,GB,1,9,27,78,22,,31,84.4,3175000
2022,13,Sun,12/4/22,13:00:00,Chicago Bears,Green Bay Packers,CHI,GB,41.862306,-87.616672,No,Grass,180,36,0,24.9,38.5,CHIGB,2,C. SANTOS,28,Good,3.7,25.7,-9.25,r,CHI,GB,3,1,53,90,10,,31,84.4,3175000
2022,13,Sun,12/4/22,13:00:00,Chicago Bears,Green Bay Packers,CHI,GB,41.862306,-87.616672,No,Grass,180,36,0,24.9,38.5,CHIGB,2,C. SANTOS,40,Blocked,,,9.25,r,CHI,GB,4,11,44,78,22,Yes,31,84.4,3175000
2022,3,Sun,9/25/22,13:00:00,Indianapolis Colts,Kansas City Chiefs,IND,KC,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDKC,7,C. MCLAUGHLIN,51,Good,4.9,12.4,0,r,IND,KC,3,2,58,67,33,,26,100,750554
2022,3,Sun,9/25/22,13:00:00,Indianapolis Colts,Kansas City Chiefs,IND,KC,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDKC,7,C. MCLAUGHLIN,43,Good,-8.2,26.6,-9.25,r,IND,KC,2,9,44,75,25,,26,100,750554
2022,4,Sun,10/2/22,13:00:00,Indianapolis Colts,Tennessee Titans,IND,TEN,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDTEN,7,C. MCLAUGHLIN,51,No Good,-16.9,15.3,-9.25,r,IND,TEN,4,2,3,67,33,,26,100,750554
2022,4,Sun,10/2/22,13:00:00,Indianapolis Colts,Tennessee Titans,IND,TEN,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDTEN,7,C. MCLAUGHLIN,27,Good,0.7,20.1,9.25,r,IND,TEN,2,13,28,91,9,,26,100,750554
2022,5,Thu,10/6/22,20:15:00,Denver Broncos,Indianapolis Colts,DEN,IND,39.743936,-105.020097,No,Grass,1588,60.1,0,10.5,15.5,DENIND,7,C. MCLAUGHLIN,51,Good,1.3,11.6,-9.25,r,IND,DEN,3,8,56,68,32,,26,100,750554
2022,5,Thu,10/6/22,20:15:00,Denver Broncos,Indianapolis Colts,DEN,IND,39.743936,-105.020097,No,Grass,1588,60.1,0,10.5,15.5,DENIND,7,C. MCLAUGHLIN,52,Good,-1.4,13.3,-9.25,r,IND,DEN,2,0,17,67,33,,26,100,750554
2022,5,Thu,10/6/22,20:15:00,Denver Broncos,Indianapolis Colts,DEN,IND,39.743936,-105.020097,No,Grass,1588,60.1,0,10.5,15.5,DENIND,7,C. MCLAUGHLIN,31,Good,4.4,21.5,-2,r,IND,DEN,4,0,8,87,13,,26,100,750554
2022,5,Thu,10/6/22,20:15:00,Denver Broncos,Indianapolis Colts,DEN,IND,39.743936,-105.020097,No,Grass,1588,60.1,0,10.5,15.5,DENIND,7,C. MCLAUGHLIN,48,Good,2,22.1,0,r,IND,DEN,5,5,54,70,30,,26,100,750554
2022,6,Sun,10/16/22,13:00:00,Indianapolis Colts,Jacksonville Jaguars,IND,JAX,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDJAX,7,C. MCLAUGHLIN,42,Good,-3.6,14.5,9.25,r,IND,JAX,2,0,25,76,24,,26,100,750554
2022,6,Sun,10/16/22,13:00:00,Indianapolis Colts,Jacksonville Jaguars,IND,JAX,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDJAX,7,C. MCLAUGHLIN,28,Good,-0.7,22.4,9.25,r,IND,JAX,2,14,0,90,10,,26,100,750554
2022,7,Sun,10/23/22,13:00:00,Tennessee Titans,Indianapolis Colts,TEN,IND,36.166461,-86.771289,No,Turf,122,76.6,0,18.1,36.7,INDTEN,7,C. MCLAUGHLIN,50,Good,3.3,25.9,2,r,IND,TEN,4,8,36,69,31,,26,100,750554
2022,8,Sun,10/30/22,16:25:00,Indianapolis Colts,Washington Commanders,IND,WAS,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDWAS,7,C. MCLAUGHLIN,20,Good,0.7,17.2,-9.25,r,IND,WAS,4,12,35,98,2,,26,100,750554
2022,8,Sun,10/30/22,16:25:00,Indianapolis Colts,Washington Commanders,IND,WAS,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDWAS,7,C. MCLAUGHLIN,46,Good,4.6,17.5,-9.25,r,IND,WAS,2,14,17,72,28,,26,100,750554
2022,8,Sun,10/30/22,16:25:00,Indianapolis Colts,Washington Commanders,IND,WAS,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDWAS,7,C. MCLAUGHLIN,39,Good,7.4,25.7,9.25,r,IND,WAS,3,7,18,79,21,,26,100,750554
2022,9,Sun,11/6/22,13:00:00,New England Patriots,Indianapolis Colts,NE,IND,42.090925,-71.26435,No,Turf,89,74.5,0,24.1,53.6,INDNE,7,C. MCLAUGHLIN,39,No Good,-12.6,24.7,-9.25,r,IND,NE,2,0,21,79,21,,26,100,750554
2022,9,Sun,11/6/22,13:00:00,New England Patriots,Indianapolis Colts,NE,IND,42.090925,-71.26435,No,Turf,89,74.5,0,24.1,53.6,INDNE,7,C. MCLAUGHLIN,40,Good,-1,26.9,1.5,r,IND,NE,3,8,4,78,22,,26,100,750554
2022,10,Sun,11/13/22,16:05:00,Las Vegas Raiders,Indianapolis Colts,LV,IND,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,INDLV,7,C. MCLAUGHLIN,48,No Good,9.25,15.8,-9.25,r,IND,LV,3,9,6,70,30,,26,100,750554
2022,10,Sun,11/13/22,16:05:00,Las Vegas Raiders,Indianapolis Colts,LV,IND,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,INDLV,7,C. MCLAUGHLIN,48,Good,6.9,21.1,9.25,r,IND,LV,2,0,3,70,30,,26,100,750554
2022,10,Sun,11/13/22,16:05:00,Las Vegas Raiders,Indianapolis Colts,LV,IND,36.090794,-115.183952,Yes,Grass,666,70,0,0,2.5,INDLV,7,C. MCLAUGHLIN,48,Good,6.5,24,-9.25,r,IND,LV,2,12,43,70,30,,26,100,750554
2022,11,Sun,11/20/22,13:00:00,Indianapolis Colts,Philadelphia Eagles,IND,PHI,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDPHI,7,C. MCLAUGHLIN,51,Good,-6.5,15.5,9.25,r,IND,PHI,2,0,18,67,33,,26,100,750554
2022,11,Sun,11/20/22,13:00:00,Indianapolis Colts,Philadelphia Eagles,IND,PHI,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDPHI,7,C. MCLAUGHLIN,50,No Good,9.9,16.5,-9.25,r,IND,PHI,3,0,40,68,32,,26,100,750554
2022,11,Sun,11/20/22,13:00:00,Indianapolis Colts,Philadelphia Eagles,IND,PHI,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDPHI,7,C. MCLAUGHLIN,36,Good,-3.7,24.9,-9.25,r,IND,PHI,3,13,18,83,17,,26,100,750554
2022,11,Sun,11/20/22,13:00:00,Indianapolis Colts,Philadelphia Eagles,IND,PHI,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDPHI,7,C. MCLAUGHLIN,37,Good,-1,28.4,-9.25,r,IND,PHI,4,4,42,81,19,,26,100,750554
2022,12,Mon,11/28/22,20:15:00,Indianapolis Colts,Pittsburgh Steelers,IND,PIT,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDPIT,7,C. MCLAUGHLIN,51,Good,0.5,14.6,9.25,r,IND,PIT,2,3,53,67,33,,26,100,750554
2022,12,Mon,11/28/22,20:15:00,Indianapolis Colts,Pittsburgh Steelers,IND,PIT,39.760056,-86.163806,Retractable,Turf,211,70,0,0,2.5,INDPIT,7,C. MCLAUGHLIN,59,Blocked,,,2,r,IND,PIT,2,0,3,59,41,Blocked,26,100,750554
2022,13,Sun,12/4/22,20:20:00,Dallas Cowboys,Indianapolis Colts,DAL,IND,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALIND,7,C. MCLAUGHLIN,34,Good,6.8,4,9.25,r,IND,DAL,2,1,51,84,16,Yes,26,100,750554
2022,13,Sun,12/4/22,20:20:00,Dallas Cowboys,Indianapolis Colts,DAL,IND,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALIND,7,C. MCLAUGHLIN,52,Good,5.9,21.1,-9.25,r,IND,DAL,1,10,53,67,33,,26,100,750554
2022,15,Sat,12/17/22,13:00:00,Minnesota Vikings,Indianapolis Colts,MIN,IND,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,INDMIN,7,C. MCLAUGHLIN,52,Good,-4.1,16.3,9.25,r,IND,MIN,3,4,58,66,34,,26,100,750554
2022,15,Sat,12/17/22,13:00:00,Minnesota Vikings,Indianapolis Colts,MIN,IND,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,INDMIN,7,C. MCLAUGHLIN,49,Good,5,19.9,-9.25,r,IND,MIN,2,10,46,69,31,,26,100,750554
2022,15,Sat,12/17/22,13:00:00,Minnesota Vikings,Indianapolis Colts,MIN,IND,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,INDMIN,7,C. MCLAUGHLIN,26,Good,-6,21.2,-9.25,r,IND,MIN,1,9,12,92,8,,26,100,750554
2022,15,Sat,12/17/22,13:00:00,Minnesota Vikings,Indianapolis Colts,MIN,IND,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,INDMIN,7,C. MCLAUGHLIN,27,Good,-2.9,22.5,-9.25,r,IND,MIN,2,0,11,91,9,,26,100,750554
2022,15,Sat,12/17/22,13:00:00,Minnesota Vikings,Indianapolis Colts,MIN,IND,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,INDMIN,7,C. MCLAUGHLIN,28,Good,-4.7,24.7,-9.25,r,IND,MIN,2,13,9,90,10,,26,100,750554
2022,3,Sun,9/25/22,16:25:00,Arizona Cardinals,Los Angeles Rams,ARI,LA,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARILA,5,M. PRATER,23,Good,-5.6,29.5,9.25,r,ARI,LA,2,1,54,95,5,,38,94.4,4500000
2022,3,Sun,9/25/22,16:25:00,Arizona Cardinals,Los Angeles Rams,ARI,LA,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARILA,5,M. PRATER,49,Good,-4.2,33.7,-9.25,r,ARI,LA,3,5,15,69,31,,38,94.4,4500000
2022,3,Sun,9/25/22,16:25:00,Arizona Cardinals,Los Angeles Rams,ARI,LA,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARILA,5,M. PRATER,31,Good,0,35,9.25,r,ARI,LA,4,1,10,87,13,,38,94.4,4500000
2022,3,Sun,9/25/22,16:25:00,Arizona Cardinals,Los Angeles Rams,ARI,LA,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARILA,5,M. PRATER,43,Good,3,35.2,9.25,r,ARI,LA,2,0,7,75,25,,38,94.4,4500000
2022,4,Sun,10/2/22,16:05:00,Carolina Panthers,Arizona Cardinals,CAR,ARI,35.225808,-80.852861,No,Turf,220,64.1,0,17.5,34.9,ARICAR,5,M. PRATER,33,Good,-3.5,33.9,9.25,r,ARI,CAR,2,3,37,85,15,,38,94.4,4500000
2022,4,Sun,10/2/22,16:05:00,Carolina Panthers,Arizona Cardinals,CAR,ARI,35.225808,-80.852861,No,Turf,220,64.1,0,17.5,34.9,ARICAR,5,M. PRATER,39,Good,-3.7,34.9,-9.25,r,ARI,CAR,4,11,26,79,21,,38,94.4,4500000
2022,8,Sun,10/30/22,13:00:00,Minnesota Vikings,Arizona Cardinals,MIN,ARI,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,ARIMIN,5,M. PRATER,34,Good,-1.9,26.1,2.5,r,ARI,MIN,4,12,35,84,16,,38,94.4,4500000
2022,8,Sun,10/30/22,13:00:00,Minnesota Vikings,Arizona Cardinals,MIN,ARI,44.973881,-93.258094,Yes,Turf,253,70,0,0,2.5,ARIMIN,5,M. PRATER,44,Good,1.8,32,-9.25,r,ARI,MIN,1,6,9,74,26,,38,94.4,4500000
2022,11,Mon,11/21/22,20:15:00,Arizona Cardinals,San Francisco 49ers,ARI,SF,19.3017,-99.1503,Retractable,Grass,2247,70,0,0,2.5,ARISF,5,M. PRATER,40,Good,-2.3,31.3,-9.25,r,ARI,SF,1,8,3,78,22,,38,94.4,4500000
2022,12,Sun,11/27/22,16:05:00,Arizona Cardinals,Los Angeles Chargers,ARI,LAC,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARILAC,5,M. PRATER,49,No Good,-10.9,24.9,9.25,r,ARI,LAC,3,11,6,69,31,,38,94.4,4500000
2022,12,Sun,11/27/22,16:05:00,Arizona Cardinals,Los Angeles Chargers,ARI,LAC,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARILAC,5,M. PRATER,43,Good,-4.7,31.9,9.25,r,ARI,LAC,2,14,7,75,25,,38,94.4,4500000
2022,14,Mon,12/12/22,20:15:00,Arizona Cardinals,New England Patriots,ARI,NE,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARINE,5,M. PRATER,33,Good,-0.8,23.1,9.25,r,ARI,NE,2,14,56,85,15,,38,94.4,4500000
2022,14,Mon,12/12/22,20:15:00,Arizona Cardinals,New England Patriots,ARI,NE,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARINE,5,M. PRATER,50,No Good,-10.4,25.2,-9.25,r,ARI,NE,1,10,39,69,31,,38,94.4,4500000
2022,14,Mon,12/12/22,20:15:00,Arizona Cardinals,New England Patriots,ARI,NE,33.5277,-112.262608,Retractable,Grass,328,70,0,0,2.5,ARINE,5,M. PRATER,32,Good,0.6,36.3,0,r,ARI,NE,2,9,38,86,14,,38,94.4,4500000
2022,15,Sun,12/18/22,16:05:00,Denver Broncos,Arizona Cardinals,DEN,ARI,39.743936,-105.020097,No,Grass,1588,36.9,0,8.9,16.6,ARIDEN,5,M. PRATER,55,Good,-0.7,29.4,-9.25,r,ARI,DEN,3,9,0,63,37,,38,94.4,4500000
2022,15,Sun,12/18/22,16:05:00,Denver Broncos,Arizona Cardinals,DEN,ARI,39.743936,-105.020097,No,Grass,1588,36.9,0,8.9,16.6,ARIDEN,5,M. PRATER,50,Good,5.8,32.6,-9.25,r,ARI,DEN,2,0,3,68,32,,38,94.4,4500000
2022,15,Sun,12/18/22,16:05:00,Denver Broncos,Arizona Cardinals,DEN,ARI,39.743936,-105.020097,No,Grass,1588,36.9,0,8.9,16.6,ARIDEN,5,M. PRATER,45,Good,4.4,33.8,-9.25,r,ARI,DEN,2,10,39,73,27,,38,94.4,4500000
2022,4,Sun,10/2/22,13:00:00,New York Giants,Chicago Bears,NYG,CHI,40.812194,-74.076983,No,Turf,2,53.7,3.7,28.6,49.7,CHINYG,10,M. BADGLEY,29,Good,2.1,18.9,-9.25,r,CHI,NYG,1,8,31,89,11,,27,100,546942
2022,4,Sun,10/2/22,13:00:00,New York Giants,Chicago Bears,NYG,CHI,40.812194,-74.076983,No,Turf,2,53.7,3.7,28.6,49.7,CHINYG,10,M. BADGLEY,35,Good,-2.9,21.7,9.25,r,CHI,NYG,3,11,5,83,17,,27,100,546942
2022,4,Sun,10/2/22,13:00:00,New York Giants,Chicago Bears,NYG,CHI,40.812194,-74.076983,No,Turf,2,53.7,3.7,28.6,49.7,CHINYG,10,M. BADGLEY,22,Good,1.6,22.9,-9.25,r,CHI,NYG,1,1,33,96,4,,27,100,546942
2022,4,Sun,10/2/22,13:00:00,New York Giants,Chicago Bears,NYG,CHI,40.812194,-74.076983,No,Turf,2,53.7,3.7,28.6,49.7,CHINYG,10,M. BADGLEY,40,Good,-1.5,26.7,-9.25,r,CHI,NYG,2,1,49,78,22,,27,100,546942
2022,7,Sun,10/23/22,13:00:00,Dallas Cowboys,Detroit Lions,DAL,DET,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALDET,17,M. BADGLEY,53,Good,-2.1,17.1,9.25,r,DET,DAL,2,8,3,66,34,,27,100,546942
2022,7,Sun,10/23/22,13:00:00,Dallas Cowboys,Detroit Lions,DAL,DET,32.747778,-97.092778,Retractable,Turf,193,70,0,0,2.5,DALDET,17,M. BADGLEY,40,Good,-5.4,35.6,-9.25,r,DET,DAL,1,4,2,79,21,,27,100,546942
2022,8,Sun,10/30/22,13:00:00,Detroit Lions,Miami Dolphins,DET,MIA,42.340156,-83.045808,Yes,Turf,188,70,0,0,2.5,DETMIA,17,M. BADGLEY,26,Good,1.8,18.8,9.25,r,DET,MIA,2,0,3,92,8,,27,100,546942
2022,8,Sun,10/30/22,13:00:00,Detroit Lions,Miami Dolphins,DET,MIA,42.340156,-83.045808,Yes,Turf,188,70,0,0,2.5,DETMIA,17,M. BADGLEY,42,Good,-4.2,24.8,-9.25,r,DET,MIA,2,7,7,76,24,,27,100,546942
2022,10,Sun,11/13/22,13:00:00,Chicago Bears,Detroit Lions,CHI,DET,41.862306,-87.616672,No,Grass,180,36,0,14.5,27,CHIDET,17,M. BADGLEY,25,Good,0.4,23.2,-9.25,r,DET,CHI,1,3,24,93,7,,27,100,546942
